"fecha","estacion","provincia","temperatura_maxima","hora_temperatura_maxima","temperatura_minima","hora_temperatura_minima","temperatura_media","racha_viento","hora_racha_viento","velocidad_maxima_viento","hora_velocidad_maxima_viento","precipitacion_total","precipitacion_0_a_6","precipitacion_6_a_12","precipitacion_12_a_18","precipitacion_18_a_24"
"2019-04-29","Ólvega","Soria",18.4,"16:10",1.8,"07:10",10.1,22.0,"16:40",14.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Pedro Manrique","Soria",18.7,"16:20",1.6,"05:40",10.2,26.0,"16:20",14.0,"18:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Arcos de Jalón","Soria",23.4,"18:10",4.3,"07:20",13.8,27.0,"20:00",17.0,"20:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Almazul","Soria",21.4,"15:20",4.2,"07:40",12.8,36.0,"00:30",25.0,"00:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Puntagorda","Santa Cruz de Tenerife",18.8,"15:50",10.4,"08:20",14.6,24.0,"16:20",15.0,"16:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tijarafe","Santa Cruz de Tenerife",19.2,"13:50",11.1,"08:00",15.2,27.0,"08:10",22.0,"08:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","El Paso","Santa Cruz de Tenerife",25.0,"12:40",8.8,"07:10",16.9,44.0,"11:30",24.0,"11:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fuencaliente","Santa Cruz de Tenerife",23.1,"16:00",17.5,"05:40",20.3,56.0,"12:30",35.0,"12:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tazacorte","Santa Cruz de Tenerife",25.0,"17:10",17.8,"08:20",21.4,21.0,"10:30",12.0,"10:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Palma Aeropuerto","Santa Cruz de Tenerife",21.8,"14:20",16.9,"03:40",19.3,48.0,"15:30",37.0,"15:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Andrés y Sauces","Santa Cruz de Tenerife",20.2,"16:30",14.1,"04:50",17.2,26.0,"13:30",15.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vallehermoso, Alto Igualero","Santa Cruz de Tenerife",23.0,"16:00",14.5,"20:50",18.8,37.0,"10:50",32.0,"02:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Arure","Santa Cruz de Tenerife",24.9,"11:40",10.9,"06:40",17.9,42.0,"21:10",30.0,"22:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Agulo","Santa Cruz de Tenerife",18.3,"13:40",11.5,"02:30",14.9,22.0,"14:10",8.0,"12:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vallehermoso, Dama","Santa Cruz de Tenerife",24.0,"16:20",14.4,"05:20",19.2,19.0,"18:20",12.0,"18:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Hermigua","Santa Cruz de Tenerife",20.4,"14:00",15.7,"06:30",18.0,27.0,"14:20",12.0,"14:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Sebastián de la Gomera","Santa Cruz de Tenerife",22.7,"13:50",18.5,"04:00",20.6,58.0,"11:20",32.0,"11:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Orotava, Cañadas Teide","Santa Cruz de Tenerife",21.5,"15:50",4.5,"04:40",13.0,32.0,"16:10",18.0,"13:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Adeje","Santa Cruz de Tenerife",24.7,"16:10",16.6,"08:30",20.7,36.0,"15:40",19.0,"15:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Arico","Santa Cruz de Tenerife",23.4,"14:10",13.1,"07:10",18.3,31.0,"16:20",17.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tenerife Sur Aeropuerto","Santa Cruz de Tenerife",24.2,"14:50",16.1,"07:20",20.2,46.0,"16:20",37.0,"16:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Izaña","Santa Cruz de Tenerife",16.7,"13:20",8.3,"05:20",12.5,37.0,"14:10",24.0,"13:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Candelaria","Santa Cruz de Tenerife",21.3,"14:30",11.8,"05:10",16.5,21.0,"15:10",12.0,"22:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Güímar","Santa Cruz de Tenerife",23.1,"16:20",13.8,"04:30",18.5,27.0,"14:50",23.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife",19.6,"14:30",10.2,"04:40",14.9,48.0,"18:20",33.0,"18:20",0.2,0.2,0.0,0.0,0.0
"2019-04-29","Tenerife Norte Aeropuerto","Santa Cruz de Tenerife",19.1,"13:40",12.3,"05:10",15.7,46.0,"15:30",35.0,"16:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sta.Cruz de Tenerife","Santa Cruz de Tenerife",27.0,"16:10",16.8,"06:50",21.9,37.0,"18:20",20.0,"18:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Anaga","Santa Cruz de Tenerife",24.4,"15:00",18.3,"05:40",21.3,43.0,"19:30",20.0,"17:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Victoria de Acentejo","Santa Cruz de Tenerife",17.4,"12:40",9.5,"06:00",13.4,23.0,"13:50",13.0,"13:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tacoronte","Santa Cruz de Tenerife",21.0,"13:20",14.2,"05:20",17.6,24.0,"19:10",14.0,"14:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Puerto de la Cruz","Santa Cruz de Tenerife",23.9,"14:50",17.1,"05:50",20.5,23.0,"15:10",18.0,"15:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Los Silos","Santa Cruz de Tenerife",23.0,"14:20",17.3,"06:10",20.1,30.0,"20:10",23.0,"20:10",NULL,NULL,NULL,NULL,NULL
"2019-04-29","El Pinar, Depósito","Santa Cruz de Tenerife",24.1,"12:10",11.5,"00:30",17.8,20.0,"23:30",12.0,"13:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Valverde","Santa Cruz de Tenerife",22.5,"11:00",7.7,"04:40",15.1,24.0,"07:00",18.0,"07:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Hierro Aeropuerto","Santa Cruz de Tenerife",21.7,"13:00",18.7,"01:40",20.2,45.0,"03:20",36.0,"03:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Vandellòs","Tarragona",19.5,"18:10",11.3,"06:50",15.4,21.0,"18:40",10.0,"18:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Reus Aeropuerto","Tarragona",19.0,"18:10",13.2,"07:50",16.1,30.0,"16:30",17.0,"13:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Valls","Tarragona",17.3,"18:40",11.8,"23:40",14.5,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tarragona","Tarragona",17.8,"16:20",14.0,"02:20",15.9,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Llorac","Tarragona",16.6,"17:10",9.3,"06:20",13.0,27.0,"19:20",15.0,"18:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Horta de Sant Joan","Tarragona",22.2,"16:50",6.9,"06:00",14.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Pobla de Massaluca","Tarragona",22.4,"17:20",9.4,"07:10",15.9,35.0,"02:40",16.0,"17:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cabacés","Tarragona",22.4,"15:20",11.0,"07:10",16.7,32.0,"00:20",14.0,"00:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Rasquera","Tarragona",21.3,"12:40",7.7,"07:30",14.5,39.0,"19:10",22.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tortosa","Tarragona",23.7,"14:10",9.4,"07:10",16.6,37.0,"18:20",18.0,"17:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sant Jaume d'Enveja","Tarragona",18.6,"16:20",12.5,"06:20",15.6,27.0,"22:50",22.0,"22:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Albarracín","Teruel",20.2,"17:00",3.9,"07:40",12.1,27.0,"17:50",16.0,"16:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Teruel","Teruel",23.6,"18:00",4.4,"07:20",14.0,23.0,"16:00",12.0,"14:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Jabaloyas","Teruel",17.5,"16:00",7.0,"06:20",12.3,24.0,"17:20",14.0,"16:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Cedrillas","Teruel",18.8,"16:20",1.8,"07:20",10.3,31.0,"17:20",20.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Mosqueruela","Teruel",17.7,"16:50",5.3,"06:50",11.5,33.0,"01:10",24.0,"01:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Santa Eulalia del Campo","Teruel",20.8,"16:20",3.5,"07:30",12.1,39.0,"14:50",23.0,"15:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Calamocha","Teruel",22.9,"16:40",2.7,"07:40",12.8,26.0,"17:30",13.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fonfría","Teruel",17.6,"15:10",4.8,"07:00",11.2,27.0,"17:50",17.0,"17:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Muniesa","Teruel",20.1,"17:10",9.2,"07:30",14.7,31.0,"00:20",16.0,"03:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Montalbán","Teruel",20.4,"16:50",3.9,"08:10",12.1,32.0,"17:50",15.0,"17:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Hijar","Teruel",25.3,"16:10",8.0,"07:10",16.6,42.0,"01:40",28.0,"01:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Andorra","Teruel",21.2,"16:50",8.4,"07:10",14.8,38.0,"02:30",32.0,"02:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Castellote","Teruel",21.6,"17:40",11.1,"06:50",16.4,35.0,"02:30",21.0,"11:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Calanda","Teruel",22.6,"17:00",8.0,"07:40",15.3,30.0,"11:40",20.0,"11:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Alcañiz","Teruel",22.2,"16:40",5.1,"07:20",13.7,30.0,"13:00",16.0,"11:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Valderrobres","Teruel",21.3,"17:20",4.1,"07:10",12.7,33.0,"10:20",17.0,"10:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Bello","Teruel",20.1,"16:50",1.3,"07:20",10.7,22.0,"15:40",14.0,"23:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ocaña","Toledo",24.5,"17:10",7.3,"07:00",15.9,22.0,"16:10",12.0,"18:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tembleque","Toledo",26.6,"17:20",8.3,"07:40",17.5,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Mora","Toledo",26.2,"19:00",10.7,"07:40",18.5,27.0,"17:20",12.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Toledo","Toledo",28.3,"18:00",11.0,"07:30",19.6,25.0,"15:50",14.0,"15:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","San Pablo de los Montes","Toledo",23.8,"18:50",11.7,"07:40",17.7,20.0,"14:30",9.0,"12:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Navahermosa","Toledo",26.0,"18:30",9.2,"07:30",17.6,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Castillo de Bayuela","Toledo",26.3,"16:20",12.0,"07:10",19.1,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Talavera de la Reina","Toledo",28.2,"17:50",10.6,"07:10",19.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Oropesa","Toledo",27.2,"16:50",8.2,"06:50",17.7,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Quintanar de la Orden","Toledo",25.4,"16:10",11.9,"07:10",18.6,21.0,"15:30",10.0,"19:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Madridejos","Toledo",25.6,"17:10",9.2,"07:50",17.4,33.0,"20:00",12.0,"19:40",NULL,NULL,NULL,NULL,NULL
"2019-04-29","Fontanars dels Alforins","València/Valencia",22.9,"16:30",7.3,"07:20",15.1,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Oliva","València/Valencia",20.7,"16:10",12.2,"05:00",16.5,32.0,"17:30",17.0,"16:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Miramar","València/Valencia",21.7,"16:20",13.6,"06:50",17.7,32.0,"17:10",14.0,"16:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Barx","València/Valencia",20.5,"14:30",10.5,"04:00",15.5,32.0,"15:50",19.0,"15:50",0.4,0.0,0.0,0.0,0.4
"2019-04-29","Jalance","València/Valencia",24.0,"16:00",7.8,"07:40",15.9,36.0,"17:30",20.0,"17:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Zarra","València/Valencia",21.7,"16:50",11.2,"23:59",16.5,NULL,NULL,33.0,"18:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Bicorp","València/Valencia",21.8,"15:00",9.5,"07:00",15.6,24.0,"17:00",14.0,"18:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ontinyent","València/Valencia",22.8,"16:20",11.8,"08:00",17.3,21.0,"15:20",9.0,"21:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Xàtiva","València/Valencia",23.1,"16:20",13.1,"06:20",18.1,35.0,"17:10",20.0,"17:10",NULL,NULL,NULL,NULL,NULL
"2019-04-29","Carcaixent","València/Valencia",22.0,"17:50",13.8,"04:30",17.9,32.0,"15:00",18.0,"15:10",0.8,0.0,0.0,0.0,0.8
"2019-04-29","Utiel","València/Valencia",23.7,"15:50",7.0,"07:20",15.4,40.0,"17:20",27.0,"17:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Buñol","València/Valencia",20.0,"15:10",5.8,"07:10",12.9,28.0,"15:50",14.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Polinyà de Xúquer","València/Valencia",19.1,"15:40",13.1,"06:10",16.1,34.0,"17:50",18.0,"17:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Turís","València/Valencia",21.5,"14:00",8.1,"04:50",14.8,NULL,NULL,NULL,NULL,2.6,0.0,0.0,0.0,2.6
"2019-04-29","Ademuz","València/Valencia",24.9,"15:30",4.0,"07:30",14.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Chelva","València/Valencia",20.3,"16:00",8.1,"07:10",14.2,34.0,"16:10",20.0,"15:10",0.6,0.0,0.0,0.0,0.6
"2019-04-29","Lliria","València/Valencia",21.4,"14:50",8.5,"06:40",14.9,35.0,"16:10",23.0,"16:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Valencia Aeropuerto","València/Valencia",20.2,"14:10",10.4,"07:10",15.3,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","València, Viveros","València/Valencia",19.7,"13:10",11.8,"07:10",15.8,26.0,"16:50",12.0,"16:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sagunto","València/Valencia",20.5,"14:00",8.2,"06:40",14.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-29","Peñafiel","Valladolid",22.2,"18:00",3.9,"07:20",13.1,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sardón de Duero","Valladolid",25.8,"17:30",3.1,"08:00",14.4,22.0,"15:20",11.0,"15:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Valladolid","Valladolid",24.0,"16:30",7.4,"07:50",15.7,18.0,"17:40",8.0,"16:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Olmedo, Depósito de Agua","Valladolid",25.1,"17:00",5.4,"07:50",15.3,23.0,"18:50",15.0,"00:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Rueda","Valladolid",24.2,"17:40",7.9,"07:50",16.1,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fuente el Sol","Valladolid",25.5,"16:50",3.3,"07:10",14.4,21.0,"18:20",13.0,"18:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Villalón de Campos","Valladolid",24.3,"18:20",6.0,"07:50",15.1,24.0,"18:40",15.0,"19:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Medina de Rioseco","Valladolid",23.9,"18:30",5.7,"07:50",14.8,21.0,"05:00",13.0,"06:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Morales del Toro","Zamora",25.9,"18:50",6.8,"07:40",16.3,23.0,"17:40",18.0,"05:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fuentesauco","Zamora",23.8,"17:10",6.6,"07:40",15.2,20.0,"17:00",12.0,"17:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Villafáfila","Zamora",23.9,"17:50",4.8,"07:10",14.3,29.0,"09:50",17.0,"09:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Zamora","Zamora",25.6,"17:20",7.5,"07:40",16.6,22.0,"09:40",14.0,"09:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Benavente","Zamora",24.9,"17:40",7.9,"07:30",16.4,26.0,"10:00",13.0,"10:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sanabria, Robleda-Cervantes","Zamora",23.5,"17:50",2.1,"07:50",12.8,35.0,"18:30",14.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Villardeciervos","Zamora",24.7,"18:00",3.5,"07:50",14.1,32.0,"17:40",15.0,"20:30",2.4,0.0,0.0,0.0,2.4
"2019-04-29","Santibañez de Vidriales","Zamora",23.9,"17:50",4.8,"07:20",14.3,38.0,"18:20",24.0,"18:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Pozuelo de Tabara","Zamora",22.9,"17:30",6.3,"07:00",14.6,26.0,"22:20",17.0,"22:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Villadepera","Zamora",25.7,"18:50",8.3,"07:40",17.0,27.0,"10:30",19.0,"06:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Fresno de Sayago","Zamora",26.8,"19:20",6.0,"06:00",16.4,39.0,"09:40",27.0,"10:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Alcañices","Zamora",23.2,"17:50",7.2,"07:40",15.2,31.0,"17:50",18.0,"04:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Sos del Rey Católico","Zaragoza",20.8,"16:00",5.1,"06:50",12.9,36.0,"01:10",22.0,"01:30",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Tarazona","Zaragoza",22.4,"19:30",8.5,"02:50",15.4,23.0,"12:20",12.0,"03:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Ejea de los Caballeros","Zaragoza",24.9,"17:10",5.0,"07:30",14.9,24.0,"18:50",9.0,"16:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Castejon de Valdejasa","Zaragoza",22.1,"19:20",4.5,"07:40",13.3,44.0,"18:00",23.0,"00:50",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Alhama de Aragon","Zaragoza",23.3,"15:10",4.3,"07:40",13.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-04-29","Daroca","Zaragoza",22.4,"16:00",3.3,"07:30",12.8,27.0,"16:10",11.0,"17:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Calatayud","Zaragoza",23.0,"17:00",5.8,"07:40",14.4,29.0,"16:20",19.0,"19:00",0.0,0.0,0.0,0.0,0.0
"2019-04-29","La Almunia de Doña Godina","Zaragoza",23.3,"16:10",7.6,"07:30",15.4,24.0,"05:30",12.0,"05:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Zaragoza Aeropuerto","Zaragoza",24.2,"16:30",8.7,"07:20",16.5,44.0,"00:50",32.0,"00:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Zaragoza, Valdespartera","Zaragoza",23.9,"16:50",9.1,"07:50",16.5,43.0,"02:00",23.0,"01:20",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Leciñena","Zaragoza",23.6,"18:50",2.8,"07:40",13.2,36.0,"15:10",12.0,"15:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Valmadrid","Zaragoza",21.7,"16:00",6.6,"07:00",14.2,46.0,"02:20",32.0,"02:40",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Quinto","Zaragoza",24.9,"19:10",7.7,"06:40",16.3,32.0,"00:10",17.0,"00:10",0.0,0.0,0.0,0.0,0.0
"2019-04-29","Caspe","Zaragoza",23.8,"18:30",9.3,"07:30",16.5,50.0,"00:30",36.0,"00:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Estaca de Bares","A Coruña",13.1,"13:00",10.1,"06:20",11.6,72.0,"06:00",51.0,"16:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","As Pontes","A Coruña",16.5,"14:50",6.9,"07:10",11.7,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","A Coruña","A Coruña",16.5,"15:00",10.4,"23:50",13.4,42.0,"15:30",28.0,"15:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","A Coruña Aeropuerto","A Coruña",17.2,"15:10",5.5,"08:00",11.4,37.0,"20:40",23.0,"17:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Carballo, Depuradora","A Coruña",16.3,"13:30",1.8,"07:50",9.0,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Cabo Vilan","A Coruña",13.6,"12:20",9.9,"23:50",11.8,68.0,"16:30",55.0,"16:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Vimianzo","A Coruña",15.8,"14:00",6.9,"07:10",11.4,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Fisterra","A Coruña",17.0,"13:40",7.9,"03:00",12.5,70.0,"06:10",46.0,"06:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Mazaricos","A Coruña",16.4,"14:50",6.0,"08:10",11.2,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Sobrado","A Coruña",18.5,"15:20",5.0,"23:50",11.8,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Santiago de Compostela Aeropuerto","A Coruña",17.6,"16:00",4.9,"05:30",11.3,26.0,"15:10",11.0,"15:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Noia","A Coruña",19.9,"15:40",8.4,"06:50",14.1,34.0,"22:00",11.0,"12:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Boiro","A Coruña",21.3,"16:10",8.8,"23:59",15.0,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Padrón","A Coruña",20.1,"15:50",5.1,"07:10",12.6,43.0,"10:40",28.0,"10:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Santiago de Compostela","A Coruña",19.1,"15:40",6.1,"08:00",12.6,29.0,"20:00",10.0,"15:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Rois, Casas do Porto","A Coruña",18.9,"16:40",6.5,"06:20",12.7,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Ossa de Montiel","Albacete",13.2,"15:40",1.3,"06:50",7.2,25.0,"09:50",14.0,"16:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Villarrobledo","Albacete",16.5,"16:10",-0.1,"07:10",8.2,35.0,"22:10",19.0,"23:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Munera","Albacete",11.8,"15:30",-2.1,"02:30",4.9,22.0,"08:50",10.0,"10:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Yeste, Embalse Fuensanta","Albacete",16.4,"16:00",3.4,"05:20",9.9,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Nerpio","Albacete",6.6,"16:10",-5.5,"07:20",0.5,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Yeste","Albacete",12.5,"16:50",1.8,"05:00",7.1,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Hellín","Albacete",13.4,"15:30",4.2,"07:30",8.8,30.0,"15:50",10.0,"22:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Tobarra","Albacete",13.6,"15:30",3.7,"07:30",8.7,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Albacete Base Aérea","Albacete",12.9,"16:30",-1.2,"07:50",5.8,34.0,"21:10",23.0,"21:00",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Chinchilla","Albacete",11.9,"12:00",0.7,"06:30",6.3,28.0,"19:40",19.0,"19:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Albacete","Albacete",14.3,"15:40",0.3,"07:50",7.3,23.0,"18:20",8.0,"21:30",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Alcalá del Júcar","Albacete",15.3,"17:20",2.0,"04:20",8.7,30.0,"19:10",15.0,"19:10",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Almansa","Albacete",12.2,"15:20",0.5,"23:59",6.3,29.0,"17:10",14.0,"17:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Orihuela","Alacant/Alicante",15.7,"14:50",6.8,"23:59",11.3,38.0,"17:20",19.0,"17:20",2.6,0.0,0.0,2.6,0.0
"2019-03-20","Pinoso","Alacant/Alicante",9.9,"11:50",-0.6,"23:59",4.6,31.0,"07:20",20.0,"07:20",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Villena","Alacant/Alicante",13.0,"15:00",3.6,"23:59",8.3,32.0,"12:00",21.0,"16:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Novelda","Alacant/Alicante",13.3,"13:00",6.6,"22:50",10.0,NULL,NULL,NULL,NULL,0.2,0.0,0.0,0.0,0.2
"2019-03-20","Elche/Elx","Alacant/Alicante",15.0,"15:50",4.9,"23:40",10.0,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0
"2019-03-20","Alicante-Elche Aeropuerto","Alacant/Alicante",14.9,"12:30",6.8,"23:59",10.8,41.0,"15:40",30.0,"15:40",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Alicante/Alacant","Alacant/Alicante",14.1,"15:00",6.6,"23:50",10.4,36.0,"15:30",20.0,"15:50",0.0,0.0,0.0,0.0,0.0
"2019-03-20","Benidorm","Alacant/Alicante",13.8,"17:20",8.0,"04:50",10.9,39.0,"10:30",19.0,"08:00",4.0,1.2,1.8,1.0,0.0
"2019-03-20","Jávea/ Xàbia","Alacant/Alicante",14.2,"15:30",8.3,"08:50",11.3,44.0,"07:50",24.0,"08:30",12.8,3.2,9.6,0.0,0.0
